task_id,/nethome/hsuh45/.cache/huggingface/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137/,/nethome/hsuh45/.cache/huggingface/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218/,anthropic/claude-4-sonnet-thinking-off,anthropic/claude-4-sonnet-thinking-on-10k,deepseek-ai/DeepSeek-R1-0528,deepseek-ai/DeepSeek-V3-0324,openai/gpt-4.1,openai/gpt-4o-20240806,openai/gpt-4o-mini,openai/o3-high,openai/o4-mini-high,togetherai/Qwen/Qwen3-235B-A22B-FP8,togetherai/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,togetherai/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,togetherai/moonshotai/Kimi-K2-Instruct
[mms_issue]bad_network_preference|bad_wifi_calling|break_app_both_permissions|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0.42857142857142855,,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.5714285714285714
[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|data_usage_exceeded|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],0.0,,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7142857142857143
[mms_issue]bad_network_preference|bad_wifi_calling|break_app_sms_permission|data_mode_off|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Hard],0.8333333333333334,,0.6666666666666666,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334
[mms_issue]bad_network_preference|break_app_both_permissions[PERSONA:Easy],0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
[mms_issue]bad_network_preference|break_app_sms_permission|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0.6,,0.0,0.0,0.4,0.4,0.6,0.4,0.0,0.8,0.4,0.6,0.8,0.2,0.8
[mms_issue]bad_network_preference|break_app_sms_permission|user_abroad_roaming_disabled_on[PERSONA:Hard],0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
[mms_issue]bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:None],0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
[mms_issue]bad_network_preference|user_abroad_roaming_disabled_off[PERSONA:None],0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
[mms_issue]bad_network_preference|user_abroad_roaming_disabled_on[PERSONA:None],0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0
[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_both_permissions|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0.4444444444444444,,0.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.5555555555555556,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.7777777777777778
[mms_issue]bad_wifi_calling|break_apn_mms_setting|break_app_sms_permission|data_usage_exceeded[PERSONA:Hard],0.2,,0.8,0.8,0.4,0.6,1.0,1.0,0.0,1.0,1.0,0.4,0.2,0.4,1.0
[mms_issue]bad_wifi_calling|break_apn_mms_setting|data_mode_off|data_usage_exceeded|unseat_sim_card[PERSONA:None],0.6666666666666666,,1.0,1.0,0.5,0.5,0.8333333333333334,0.5,0.0,1.0,0.8333333333333334,0.0,0.8333333333333334,1.0,1.0
[mms_issue]bad_wifi_calling|break_apn_mms_setting|unseat_sim_card|user_abroad_roaming_enabled_off[PERSONA:Easy],0.8,,0.8,0.8,0.8,0.6,0.8,0.8,0.0,0.6,0.0,0.4,0.8,0.0,0.8
[mms_issue]bad_wifi_calling|data_mode_off|data_usage_exceeded[PERSONA:Easy],0.3333333333333333,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666
[mms_issue]break_apn_mms_setting|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:Hard],0.4,,0.6,0.2,0.6,0.0,0.8,0.6,0.0,0.8,0.6,0.6,0.6,0.4,1.0
[mms_issue]break_apn_mms_setting|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],0.5,,0.75,0.0,0.75,0.75,0.75,0.75,0.0,0.0,0.75,0.75,0.75,0.75,0.75
[mms_issue]break_apn_mms_setting|user_abroad_roaming_enabled_off[PERSONA:Hard],0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0
[mms_issue]break_app_both_permissions|data_usage_exceeded[PERSONA:Hard],0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0
[mms_issue]break_app_both_permissions|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Hard],0.0,,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.75,0.75,0.25,0.75,0.75,1.0
[mms_issue]break_app_sms_permission|data_mode_off[PERSONA:None],0.5,0.5,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0
[mms_issue]break_app_sms_permission|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
[mms_issue]break_app_storage_permission|data_usage_exceeded[PERSONA:Easy],0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0
[mms_issue]break_app_storage_permission|unseat_sim_card|user_abroad_roaming_disabled_on[PERSONA:Easy],0.6666666666666666,,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
[mobile_data_issue]airplane_mode_on|bad_network_preference[PERSONA:Hard],0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0.75,0.5,0.75,0.375,0.5,0.5,0.75,0.0,0.0,0.75,0.75,0.5,0.375,0.5,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0.5714285714285714,0.5714285714285714,1.0,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8571428571428571
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0.8571428571428571,0.7142857142857143,1.0,0.0,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,1.0,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|user_abroad_roaming_disabled_off[PERSONA:Hard],1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.7142857142857143
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.16666666666666666,1.0,1.0,0.0,0.6666666666666666,0.8333333333333334,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0.8333333333333334,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.5,0.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.5,0.8333333333333334
[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:Easy],0.8,,1.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,0.6,0.6,1.0,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on[PERSONA:Hard],0.75,0.75,1.0,1.0,0.75,0.75,1.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.0,0.8333333333333334,0.0,0.5,0.5,0.8333333333333334,0.5
[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0.0,0.8,0.2,1.0,0.6,0.8,0.8,0.6,0.0,0.8,0.8,0.8,0.6,0.8,0.6
[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],0.0,0.75,0.0,0.75,0.75,0.75,0.5,0.75,0.0,0.75,0.75,0.75,0.75,0.75,0.75
[mobile_data_issue]airplane_mode_on|bad_network_preference|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,0.5,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0
[mobile_data_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0.6,0.2,1.0,0.6,0.8,0.8,0.4,0.0,0.0,1.0,1.0,0.6,1.0,1.0,0.8
[mobile_data_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Easy],1.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0
[mobile_data_issue]airplane_mode_on|data_mode_off[PERSONA:None],1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
[mobile_data_issue]airplane_mode_on|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.0,0.4,1.0,0.8,0.6,0.8,1.0
[mobile_data_issue]airplane_mode_on|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],0.6666666666666666,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5
[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on[PERSONA:None],0.75,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.0,1.0,1.0,0.75,1.0,0.75,1.0
[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,0.5,0.6666666666666666,0.0,1.0,0.8333333333333334,0.6666666666666666,0.5,0.5,0.8333333333333334
[mobile_data_issue]bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,1.0,0.6666666666666666,0.16666666666666666,0.5,1.0,0.6666666666666666
[mobile_data_issue]bad_network_preference|bad_vpn|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0.0,0.6,0.6,0.6,1.0,0.4,0.6,0.4,0.0,0.8,1.0,0.2,0.4,0.8,0.8
[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_off[PERSONA:Hard],0.75,0.25,0.5,0.25,0.25,0.75,0.25,0.5,0.0,0.5,0.25,0.0,0.5,0.25,0.5
[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_on[PERSONA:None],0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_enabled_off[PERSONA:Easy],1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
[mobile_data_issue]bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0.6666666666666666,0.5,1.0,0.16666666666666666,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.8333333333333334,1.0
[mobile_data_issue]bad_network_preference|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],0.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0
[mobile_data_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Hard],1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0
[mobile_data_issue]bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0.6,0.6,0.8,1.0,1.0,0.4,0.6,0.6,0.0,0.4,1.0,0.0,0.4,0.4,1.0
[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0
[mobile_data_issue]data_mode_off|data_usage_exceeded[PERSONA:None],0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0
[mobile_data_issue]data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0.5,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0
[mobile_data_issue]data_saver_mode_on|data_usage_exceeded[PERSONA:Easy],0.5,0.5,0.5,1.0,1.0,,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,1.0
[mobile_data_issue]data_saver_mode_on|user_abroad_roaming_enabled_off[PERSONA:Easy],1.0,0.5,1.0,0.0,1.0,,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
[mobile_data_issue]data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,,0.5,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin[PERSONA:None],1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|lock_sim_card_pin|unseat_sim_card[PERSONA:Easy],1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings|contract_end_suspension|unseat_sim_card[PERSONA:Easy],1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Hard],1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin|overdue_bill_suspension|unseat_sim_card[PERSONA:None],1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
