task_id,/nethome/hsuh45/.cache/huggingface/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137/,/nethome/hsuh45/.cache/huggingface/models--Qwen--Qwen3-8B/snapshots/b968826d9c46dd6066d109eabc6255188de91218/,anthropic/claude-4-sonnet-thinking-off,anthropic/claude-4-sonnet-thinking-on-10k,deepseek-ai/DeepSeek-R1-0528,deepseek-ai/DeepSeek-V3-0324,openai/gpt-4.1,openai/gpt-4o-20240806,openai/gpt-4o-mini,openai/o3-high,openai/o4-mini-high,togetherai/Qwen/Qwen3-235B-A22B-FP8,togetherai/Qwen/Qwen3-235B-A22B-Instruct-2507-FP8,togetherai/Qwen/Qwen3-235B-A22B-Thinking-2507-FP8,togetherai/moonshotai/Kimi-K2-Instruct
25,0.8333333333333334,0.3333333333333333,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334
26,0.625,0.375,0.75,0.75,0.625,0.875,0.875,0.75,0.875,0.875,0.75,0.75,0.75,0.75,0.75
27,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8333333333333334,1.0,1.0
28,0.9090909090909091,0.45454545454545453,0.7272727272727273,0.9090909090909091,1.0,0.8181818181818182,0.9090909090909091,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.7272727272727273,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.9090909090909091
29,0.8333333333333334,0.3333333333333333,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0
3,0.9166666666666666,0.25,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666
30,1.0,,1.0,0.9230769230769231,1.0,1.0,1.0,0.6153846153846154,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,1.0,1.0
31,0.75,0.16666666666666666,0.5,0.5833333333333334,0.9166666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.5
32,1.0,0.0,1.0,0.6153846153846154,0.6923076923076923,1.0,1.0,1.0,1.0,0.6153846153846154,1.0,1.0,1.0,1.0,1.0
33,0.6666666666666666,,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
34,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,1.0,0.5
35,0.14285714285714285,0.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,0.14285714285714285,1.0
36,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
37,0.75,0.75,0.75,0.75,0.75,0.75,1.0,0.75,0.75,0.75,0.75,0.0,0.75,0.5,0.75
38,0.75,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.5
39,0.0,0.2,0.8,0.8,1.0,0.4,0.8,0.8,1.0,0.8,0.8,0.8,1.0,1.0,0.2
4,0.46153846153846156,0.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231
40,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,0.6,,1.0,1.0,1.0,0.9,1.0,1.0,0.8,0.9,1.0,0.8,1.0,1.0,1.0
42,0.5,0.7,1.0,1.0,0.8,0.7,1.0,0.9,0.5,0.8,0.8,0.8,0.8,1.0,0.8
43,0.6,,1.0,1.0,0.8,0.8,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0
44,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
45,0.4,0.4,0.8,0.8,0.8,0.8,0.8,0.4,0.8,0.8,0.4,0.6,0.4,0.8,0.8
46,,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
47,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857
48,1.0,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0
49,0.2,0.9,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.9,0.6,0.4,0.8,0.4,0.7
5,1.0,,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8,1.0,1.0,0.8,0.8,1.0
50,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334
52,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,1.0
53,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0
54,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.75,0.08333333333333333,1.0,0.08333333333333333,1.0
55,0.9230769230769231,0.7692307692307693,0.6153846153846154,0.07692307692307693,0.5384615384615384,0.9230769230769231,1.0,1.0,0.07692307692307693,0.9230769230769231,0.46153846153846156,0.07692307692307693,1.0,0.6923076923076923,1.0
56,0.42857142857142855,0.2857142857142857,0.8571428571428571,1.0,1.0,1.0,1.0,0.42857142857142855,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,0.16666666666666666,1.0,0.8333333333333334,0.8333333333333334
59,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.5,0.8333333333333334,0.6666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334
6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,1.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0
60,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0
61,0.6,0.4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
62,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
63,0.7142857142857143,0.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.8571428571428571,0.8571428571428571
64,0.5,0.125,0.625,0.875,0.75,0.375,0.75,1.0,0.0,0.75,0.75,0.75,0.75,0.625,0.625
65,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,1.0,1.0,0.8,1.0,0.0,0.8,0.8,0.8,0.6,0.8,0.8,0.8,0.8,0.8,1.0
67,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,0.2,1.0
68,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0
69,1.0,0.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.75
7,0.8333333333333334,0.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.6666666666666666
70,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
71,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
72,0.5,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0
73,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.5
75,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,0.5,,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,1.0,1.0
77,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
78,1.0,,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0
79,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
8,1.0,0.16666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.8333333333333334,1.0
80,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,1.0,,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0
82,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
84,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
85,0.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
86,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0
87,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,1.0,1.0,0.0,1.0
88,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.8333333333333334,,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,1.0,1.0,1.0
90,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
91,0.0,,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5
92,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
93,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
94,0.0,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
95,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
96,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
97,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
98,0.3333333333333333,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
99,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0
